Line,Field,Expected,Found,Comments
516,audit_agncy_verif_veh_amount,decimal_EN,"31725102,48",Decimal separator is '.'
517,vehicle_value_amount,decimal_EN,"8838768,02",Decimal separator is '.'
517,audit_agncy_verif_veh_amount,decimal_EN,"8838768,02",Decimal separator is '.'
518,vehicle_value_amount,decimal_EN,"6743187,12",Decimal separator is '.'
518,audit_agncy_verif_veh_amount,decimal_EN,"5534556,57",Decimal separator is '.'
518,audit_veh_not_in_agncy_amount,decimal_EN,"1208630,55",Decimal separator is '.'
520,vehicle_value_amount,decimal_EN,"12155459,69",Decimal separator is '.'
520,audit_agncy_verif_veh_amount,decimal_EN,"12155459,69",Decimal separator is '.'
521,vehicle_value_amount,decimal_EN,"11627410,06",Decimal separator is '.'
521,audit_agncy_verif_veh_amount,decimal_EN,"10574222,5",Decimal separator is '.'
521,audit_veh_not_in_agncy_amount,decimal_EN,"1053187,56",Decimal separator is '.'
522,vehicle_value_amount,decimal_EN,"3957560,18",Decimal separator is '.'
522,audit_agncy_verif_veh_amount,decimal_EN,"3957560,18",Decimal separator is '.'
523,vehicle_value_amount,decimal_EN,"1209439,41",Decimal separator is '.'
523,audit_agncy_verif_veh_amount,decimal_EN,"1209439,41",Decimal separator is '.'
524,vehicle_value_amount,decimal_EN,"63289138,45",Decimal separator is '.'
524,audit_agncy_verif_veh_amount,decimal_EN,"61614138,45",Decimal separator is '.'
525,vehicle_value_amount,decimal_EN,"127113,96",Decimal separator is '.'
525,audit_agncy_verif_veh_amount,decimal_EN,"127113,96",Decimal separator is '.'
526,vehicle_value_amount,decimal_EN,"51461723,2",Decimal separator is '.'
526,audit_agncy_verif_veh_amount,decimal_EN,"49121379,35",Decimal separator is '.'
526,audit_veh_not_in_agncy_amount,decimal_EN,"2340343,85",Decimal separator is '.'
527,vehicle_value_amount,decimal_EN,"20255894,59",Decimal separator is '.'
527,audit_agncy_verif_veh_amount,decimal_EN,"20255894,59",Decimal separator is '.'
529,vehicle_value_amount,decimal_EN,"2024094,54",Decimal separator is '.'
529,audit_agncy_verif_veh_amount,decimal_EN,"2024094,54",Decimal separator is '.'
531,vehicle_value_amount,decimal_EN,"4049965,96",Decimal separator is '.'
531,audit_agncy_verif_veh_amount,decimal_EN,"4049965,96",Decimal separator is '.'
532,vehicle_value_amount,decimal_EN,"1143597,37",Decimal separator is '.'
532,audit_agncy_verif_veh_amount,decimal_EN,"1143597,37",Decimal separator is '.'
533,vehicle_value_amount,decimal_EN,"4226210,3",Decimal separator is '.'
533,audit_agncy_verif_veh_amount,decimal_EN,"4226210,3",Decimal separator is '.'
534,vehicle_value_amount,decimal_EN,"9901776,06",Decimal separator is '.'
534,audit_agncy_verif_veh_amount,decimal_EN,"9901776,06",Decimal separator is '.'
535,vehicle_value_amount,decimal_EN,"29855479,74",Decimal separator is '.'
535,audit_agncy_verif_veh_amount,decimal_EN,"28349919,79",Decimal separator is '.'
535,audit_veh_not_in_agncy_amount,decimal_EN,"1505559,95",Decimal separator is '.'
538,purchase_amount,decimal_EN,"1490,097",Decimal separator is '.'
539,vehicle_value_amount,decimal_EN,"3037905,68",Decimal separator is '.'
539,audit_agncy_verif_veh_amount,decimal_EN,"2436762,64",Decimal separator is '.'
539,audit_veh_not_in_agncy_amount,decimal_EN,"601143,04",Decimal separator is '.'
540,vehicle_value_amount,decimal_EN,"689165,54",Decimal separator is '.'
540,audit_agncy_verif_veh_amount,decimal_EN,"689165,54",Decimal separator is '.'
541,vehicle_value_amount,decimal_EN,"5106906,71",Decimal separator is '.'
541,audit_agncy_verif_veh_amount,decimal_EN,"3883148,98",Decimal separator is '.'
541,audit_veh_not_in_agncy_amount,decimal_EN,"1223757,73",Decimal separator is '.'
542,vehicle_value_amount,decimal_EN,"15764384,49",Decimal separator is '.'
542,audit_agncy_verif_veh_amount,decimal_EN,"12950147,17",Decimal separator is '.'
542,audit_veh_not_in_agncy_amount,decimal_EN,"2814237,32",Decimal separator is '.'
543,vehicle_value_amount,decimal_EN,"6871180,32",Decimal separator is '.'
543,audit_agncy_verif_veh_amount,decimal_EN,"6447155,32",Decimal separator is '.'
544,vehicle_value_amount,decimal_EN,"2163721,49",Decimal separator is '.'
544,audit_agncy_verif_veh_amount,decimal_EN,"2163721,49",Decimal separator is '.'
545,vehicle_value_amount,decimal_EN,"7751075,17",Decimal separator is '.'
545,audit_agncy_verif_veh_amount,decimal_EN,"7751075,17",Decimal separator is '.'
547,vehicle_value_amount,decimal_EN,"30516001,69",Decimal separator is '.'
547,audit_agncy_verif_veh_amount,decimal_EN,"30516001,69",Decimal separator is '.'
548,vehicle_value_amount,decimal_EN,"40194515,46",Decimal separator is '.'
548,audit_agncy_verif_veh_amount,decimal_EN,"33799084,74",Decimal separator is '.'
548,audit_veh_not_in_agncy_amount,decimal_EN,"6395430,72",Decimal separator is '.'
549,vehicle_value_amount,decimal_EN,"1851758,52",Decimal separator is '.'
549,audit_agncy_verif_veh_amount,decimal_EN,"1851758,52",Decimal separator is '.'
550,purchase_amount,decimal_EN,"589436,96",Decimal separator is '.'
552,vehicle_value_amount,decimal_EN,"1194596,43",Decimal separator is '.'
552,audit_agncy_verif_veh_amount,decimal_EN,"1194596,43",Decimal separator is '.'
555,vehicle_value_amount,decimal_EN,"4994555,52",Decimal separator is '.'
555,audit_agncy_verif_veh_amount,decimal_EN,"4994555,52",Decimal separator is '.'
556,vehicle_value_amount,decimal_EN,"6006314,49",Decimal separator is '.'
556,audit_agncy_verif_veh_amount,decimal_EN,"6006314,49",Decimal separator is '.'
557,vehicle_value_amount,decimal_EN,"25556171,01",Decimal separator is '.'
557,audit_agncy_verif_veh_amount,decimal_EN,"25556171,01",Decimal separator is '.'
558,vehicle_value_amount,decimal_EN,"27728459,46",Decimal separator is '.'
558,audit_agncy_verif_veh_amount,decimal_EN,"26510194,39",Decimal separator is '.'
558,audit_veh_not_in_agncy_amount,decimal_EN,"1218265,07",Decimal separator is '.'
559,vehicle_value_amount,decimal_EN,"20034031,28",Decimal separator is '.'
559,audit_agncy_verif_veh_amount,decimal_EN,"17734378,53",Decimal separator is '.'
559,audit_veh_not_in_agncy_amount,decimal_EN,"2299652,75",Decimal separator is '.'
560,vehicle_value_amount,decimal_EN,"846414,69",Decimal separator is '.'
560,audit_agncy_verif_veh_amount,decimal_EN,"846414,69",Decimal separator is '.'
561,vehicle_value_amount,decimal_EN,"25128201,16",Decimal separator is '.'
561,audit_agncy_verif_veh_amount,decimal_EN,"24241098,56",Decimal separator is '.'
561,audit_veh_not_in_agncy_amount,decimal_EN,"887102,6",Decimal separator is '.'
562,vehicle_value_amount,decimal_EN,"24386629,85",Decimal separator is '.'
562,audit_agncy_verif_veh_amount,decimal_EN,"22577290,72",Decimal separator is '.'
562,audit_veh_not_in_agncy_amount,decimal_EN,"1809339,13",Decimal separator is '.'
564,vehicle_value_amount,decimal_EN,"14690459,48",Decimal separator is '.'
564,audit_agncy_verif_veh_amount,decimal_EN,"14690459,48",Decimal separator is '.'
565,vehicle_value_amount,decimal_EN,"6362389,05",Decimal separator is '.'
565,audit_agncy_verif_veh_amount,decimal_EN,"6027864,48",Decimal separator is '.'
565,audit_veh_not_in_agncy_amount,decimal_EN,"334524,57",Decimal separator is '.'
566,vehicle_value_amount,decimal_EN,"6650034,56",Decimal separator is '.'
566,audit_agncy_verif_veh_amount,decimal_EN,"6650034,56",Decimal separator is '.'
567,vehicle_value_amount,decimal_EN,"6511897,4",Decimal separator is '.'
567,audit_agncy_verif_veh_amount,decimal_EN,"6511897,4",Decimal separator is '.'
568,vehicle_value_amount,decimal_EN,"10729683,95",Decimal separator is '.'
568,audit_agncy_verif_veh_amount,decimal_EN,"10729683,95",Decimal separator is '.'
570,vehicle_value_amount,decimal_EN,"20034939,91",Decimal separator is '.'
570,audit_agncy_verif_veh_amount,decimal_EN,"17219284,24",Decimal separator is '.'
570,audit_veh_not_in_agncy_amount,decimal_EN,"2815655,67",Decimal separator is '.'
572,vehicle_value_amount,decimal_EN,"3952299,64",Decimal separator is '.'
572,audit_veh_not_in_agncy_amount,decimal_EN,"3952299,64",Decimal separator is '.'
573,vehicle_value_amount,decimal_EN,"1714964,66",Decimal separator is '.'
573,audit_agncy_verif_veh_amount,decimal_EN,"1714964,66",Decimal separator is '.'
575,vehicle_value_amount,decimal_EN,"6533843,62",Decimal separator is '.'
575,audit_agncy_verif_veh_amount,decimal_EN,"6071249,07",Decimal separator is '.'
575,audit_veh_not_in_agncy_amount,decimal_EN,"462594,55",Decimal separator is '.'
576,vehicle_value_amount,decimal_EN,"753180,01",Decimal separator is '.'
576,audit_veh_not_in_agncy_amount,decimal_EN,"753180,01",Decimal separator is '.'
577,vehicle_value_amount,decimal_EN,"34798551,16",Decimal separator is '.'
577,audit_agncy_verif_veh_amount,decimal_EN,"33785715,72",Decimal separator is '.'
577,audit_veh_not_in_agncy_amount,decimal_EN,"1012835,44",Decimal separator is '.'
578,purchase_amount,decimal_EN,"421536,35",Decimal separator is '.'
579,vehicle_value_amount,decimal_EN,"19802865,12",Decimal separator is '.'
579,audit_agncy_verif_veh_amount,decimal_EN,"19802865,12",Decimal separator is '.'
580,vehicle_value_amount,decimal_EN,"17613534,89",Decimal separator is '.'
580,audit_agncy_verif_veh_amount,decimal_EN,"13654725,61",Decimal separator is '.'
580,audit_veh_not_in_agncy_amount,decimal_EN,"3958809,28",Decimal separator is '.'
581,purchase_amount,decimal_EN,"19,8",Decimal separator is '.'
582,vehicle_value_amount,decimal_EN,"2897494,51",Decimal separator is '.'
582,audit_agncy_verif_veh_amount,decimal_EN,"2874183,31",Decimal separator is '.'
582,audit_veh_not_in_agncy_amount,decimal_EN,"23311,2",Decimal separator is '.'
583,vehicle_value_amount,decimal_EN,"4969166,03",Decimal separator is '.'
583,audit_agncy_verif_veh_amount,decimal_EN,"4969166,03",Decimal separator is '.'
583,purchase_amount,decimal_EN,"2211291,71",Decimal separator is '.'
584,vehicle_value_amount,decimal_EN,"2060212,91",Decimal separator is '.'
584,audit_agncy_verif_veh_amount,decimal_EN,"2060212,91",Decimal separator is '.'
586,vehicle_value_amount,decimal_EN,"11323329,17",Decimal separator is '.'
586,audit_agncy_verif_veh_amount,decimal_EN,"10392039,45",Decimal separator is '.'
586,audit_veh_not_in_agncy_amount,decimal_EN,"931289,72",Decimal separator is '.'
587,purchase_amount,decimal_EN,"230834,44",Decimal separator is '.'
588,purchase_amount,decimal_EN,"152715,71",Decimal separator is '.'
589,vehicle_value_amount,decimal_EN,"9739826,83",Decimal separator is '.'
589,audit_agncy_verif_veh_amount,decimal_EN,"9177184,69",Decimal separator is '.'
589,audit_veh_not_in_agncy_amount,decimal_EN,"562642,14",Decimal separator is '.'
592,vehicle_value_amount,decimal_EN,"3261393,79",Decimal separator is '.'
592,audit_agncy_verif_veh_amount,decimal_EN,"3261393,79",Decimal separator is '.'
596,vehicle_value_amount,decimal_EN,"41012423,97",Decimal separator is '.'
596,audit_agncy_verif_veh_amount,decimal_EN,"41012423,97",Decimal separator is '.'
597,vehicle_value_amount,decimal_EN,"6171588,55",Decimal separator is '.'
597,audit_agncy_verif_veh_amount,decimal_EN,"5855423,25",Decimal separator is '.'
597,audit_veh_not_in_agncy_amount,decimal_EN,"316165,3",Decimal separator is '.'
599,vehicle_value_amount,decimal_EN,"3029449,68",Decimal separator is '.'
599,audit_agncy_verif_veh_amount,decimal_EN,"3029449,68",Decimal separator is '.'
600,vehicle_value_amount,decimal_EN,"2025924,74",Decimal separator is '.'
600,audit_agncy_verif_veh_amount,decimal_EN,"2025924,74",Decimal separator is '.'
601,vehicle_value_amount,decimal_EN,"1860649,24",Decimal separator is '.'
601,audit_agncy_verif_veh_amount,decimal_EN,"1860649,24",Decimal separator is '.'
602,vehicle_value_amount,decimal_EN,"22959903,39",Decimal separator is '.'
602,audit_agncy_verif_veh_amount,decimal_EN,"20686115,82",Decimal separator is '.'
602,audit_veh_not_in_agncy_amount,decimal_EN,"2273787,57",Decimal separator is '.'
603,vehicle_value_amount,decimal_EN,"84948353,84",Decimal separator is '.'
603,audit_agncy_verif_veh_amount,decimal_EN,"79232212,6",Decimal separator is '.'
603,audit_veh_not_in_agncy_amount,decimal_EN,"5716141,24",Decimal separator is '.'
604,vehicle_value_amount,decimal_EN,"16253759,55",Decimal separator is '.'
604,audit_agncy_verif_veh_amount,decimal_EN,"15464437,15",Decimal separator is '.'
604,audit_veh_not_in_agncy_amount,decimal_EN,"789322,4",Decimal separator is '.'
605,vehicle_value_amount,decimal_EN,"16599174,18",Decimal separator is '.'
605,audit_agncy_verif_veh_amount,decimal_EN,"14833700,41",Decimal separator is '.'
605,audit_veh_not_in_agncy_amount,decimal_EN,"1765473,77",Decimal separator is '.'
606,vehicle_value_amount,decimal_EN,"40067017,39",Decimal separator is '.'
606,audit_agncy_verif_veh_amount,decimal_EN,"35107258,98",Decimal separator is '.'
606,audit_veh_not_in_agncy_amount,decimal_EN,"4959758,41",Decimal separator is '.'
607,vehicle_value_amount,decimal_EN,"752811,54",Decimal separator is '.'
607,audit_agncy_verif_veh_amount,decimal_EN,"752811,54",Decimal separator is '.'
608,vehicle_value_amount,decimal_EN,"1479458,72",Decimal separator is '.'
608,audit_agncy_verif_veh_amount,decimal_EN,"1479458,72",Decimal separator is '.'
609,vehicle_value_amount,decimal_EN,"2708067,66",Decimal separator is '.'
609,audit_agncy_verif_veh_amount,decimal_EN,"2708067,66",Decimal separator is '.'
610,vehicle_value_amount,decimal_EN,"7240601,05",Decimal separator is '.'
610,audit_agncy_verif_veh_amount,decimal_EN,"6153264,94",Decimal separator is '.'
610,audit_veh_not_in_agncy_amount,decimal_EN,"1087336,11",Decimal separator is '.'
611,vehicle_value_amount,decimal_EN,"6019698,05",Decimal separator is '.'
611,audit_agncy_verif_veh_amount,decimal_EN,"6019698,05",Decimal separator is '.'
612,vehicle_value_amount,decimal_EN,"1882028,85",Decimal separator is '.'
612,audit_agncy_verif_veh_amount,decimal_EN,"1882028,85",Decimal separator is '.'
614,vehicle_value_amount,decimal_EN,"6476238,36",Decimal separator is '.'
614,audit_agncy_verif_veh_amount,decimal_EN,"6476238,36",Decimal separator is '.'
615,vehicle_value_amount,decimal_EN,"24576933,11",Decimal separator is '.'
615,audit_agncy_verif_veh_amount,decimal_EN,"24054953,1",Decimal separator is '.'
615,audit_veh_not_in_agncy_amount,decimal_EN,"521980,01",Decimal separator is '.'
616,vehicle_value_amount,decimal_EN,"5067003,86",Decimal separator is '.'
616,audit_agncy_verif_veh_amount,decimal_EN,"3613199,84",Decimal separator is '.'
616,audit_veh_not_in_agncy_amount,decimal_EN,"1453804,02",Decimal separator is '.'
617,vehicle_value_amount,decimal_EN,"41272401,22",Decimal separator is '.'
617,audit_agncy_verif_veh_amount,decimal_EN,"38979842,62",Decimal separator is '.'
617,audit_veh_not_in_agncy_amount,decimal_EN,"2292558,6",Decimal separator is '.'
618,purchase_amount,decimal_EN,"1323617,96",Decimal separator is '.'
620,vehicle_value_amount,decimal_EN,"59656344,78",Decimal separator is '.'
620,audit_agncy_verif_veh_amount,decimal_EN,"55605458,93",Decimal separator is '.'
620,audit_veh_not_in_agncy_amount,decimal_EN,"4050885,85",Decimal separator is '.'
621,vehicle_value_amount,decimal_EN,"11186521,3",Decimal separator is '.'
621,audit_agncy_verif_veh_amount,decimal_EN,"9935930,97",Decimal separator is '.'
621,audit_veh_not_in_agncy_amount,decimal_EN,"1250590,33",Decimal separator is '.'
622,vehicle_value_amount,decimal_EN,"12251649,98",Decimal separator is '.'
622,audit_agncy_verif_veh_amount,decimal_EN,"11750234,98",Decimal separator is '.'
623,vehicle_value_amount,decimal_EN,"4711817,93",Decimal separator is '.'
623,audit_agncy_verif_veh_amount,decimal_EN,"4711817,93",Decimal separator is '.'
624,vehicle_value_amount,decimal_EN,"28595098,93",Decimal separator is '.'
624,audit_agncy_verif_veh_amount,decimal_EN,"28595098,93",Decimal separator is '.'
625,vehicle_value_amount,decimal_EN,"4735490,92",Decimal separator is '.'
625,audit_agncy_verif_veh_amount,decimal_EN,"4735490,92",Decimal separator is '.'
626,vehicle_value_amount,decimal_EN,"12556819,63",Decimal separator is '.'
626,audit_agncy_verif_veh_amount,decimal_EN,"12556819,63",Decimal separator is '.'
627,vehicle_value_amount,decimal_EN,"16373466,52",Decimal separator is '.'
627,audit_agncy_verif_veh_amount,decimal_EN,"16373466,52",Decimal separator is '.'
629,vehicle_value_amount,decimal_EN,"5974098,6",Decimal separator is '.'
629,audit_agncy_verif_veh_amount,decimal_EN,"5974098,6",Decimal separator is '.'
631,vehicle_value_amount,decimal_EN,"9908419,96",Decimal separator is '.'
631,audit_agncy_verif_veh_amount,decimal_EN,"9908419,96",Decimal separator is '.'
634,vehicle_value_amount,decimal_EN,"10041529,56",Decimal separator is '.'
634,audit_agncy_verif_veh_amount,decimal_EN,"8323711,08",Decimal separator is '.'
634,audit_veh_not_in_agncy_amount,decimal_EN,"1717818,48",Decimal separator is '.'
635,vehicle_value_amount,decimal_EN,"3808228,24",Decimal separator is '.'
635,audit_agncy_verif_veh_amount,decimal_EN,"2557946,63",Decimal separator is '.'
635,audit_veh_not_in_agncy_amount,decimal_EN,"1250281,61",Decimal separator is '.'
636,vehicle_value_amount,decimal_EN,"36529505,48",Decimal separator is '.'
636,audit_agncy_verif_veh_amount,decimal_EN,"36529505,48",Decimal separator is '.'
637,vehicle_value_amount,decimal_EN,"17055115,98",Decimal separator is '.'
637,audit_agncy_verif_veh_amount,decimal_EN,"15601794,11",Decimal separator is '.'
637,audit_veh_not_in_agncy_amount,decimal_EN,"1453321,87",Decimal separator is '.'
638,vehicle_value_amount,decimal_EN,"5873196,75",Decimal separator is '.'
638,audit_agncy_verif_veh_amount,decimal_EN,"5873196,75",Decimal separator is '.'
640,vehicle_value_amount,decimal_EN,"6866551,65",Decimal separator is '.'
640,audit_agncy_verif_veh_amount,decimal_EN,"5763498,7",Decimal separator is '.'
640,audit_veh_not_in_agncy_amount,decimal_EN,"1103052,95",Decimal separator is '.'
641,vehicle_value_amount,decimal_EN,"4363937,4",Decimal separator is '.'
641,audit_agncy_verif_veh_amount,decimal_EN,"4363937,4",Decimal separator is '.'
643,vehicle_value_amount,decimal_EN,"6946296,54",Decimal separator is '.'
643,audit_agncy_verif_veh_amount,decimal_EN,"6461478,54",Decimal separator is '.'
644,vehicle_value_amount,decimal_EN,"3854813,64",Decimal separator is '.'
644,audit_agncy_verif_veh_amount,decimal_EN,"3854813,64",Decimal separator is '.'
646,vehicle_value_amount,decimal_EN,"18646007,04",Decimal separator is '.'
646,audit_agncy_verif_veh_amount,decimal_EN,"18646007,04",Decimal separator is '.'
648,vehicle_value_amount,decimal_EN,"15847021,62",Decimal separator is '.'
648,audit_agncy_verif_veh_amount,decimal_EN,"15847021,62",Decimal separator is '.'
649,purchase_amount,decimal_EN,"1461057,61",Decimal separator is '.'
650,vehicle_value_amount,decimal_EN,"31979785,95",Decimal separator is '.'
650,audit_agncy_verif_veh_amount,decimal_EN,"31393940,33",Decimal separator is '.'
650,audit_veh_not_in_agncy_amount,decimal_EN,"585845,62",Decimal separator is '.'
652,vehicle_value_amount,decimal_EN,"23252049,57",Decimal separator is '.'
652,audit_agncy_verif_veh_amount,decimal_EN,"22878640,15",Decimal separator is '.'
652,audit_veh_not_in_agncy_amount,decimal_EN,"373409,42",Decimal separator is '.'
655,vehicle_value_amount,decimal_EN,"59300246,97",Decimal separator is '.'
655,audit_agncy_verif_veh_amount,decimal_EN,"53294347,08",Decimal separator is '.'
655,audit_veh_not_in_agncy_amount,decimal_EN,"6005899,89",Decimal separator is '.'
656,audit_agncy_verif_veh_amount,decimal_EN,"98589425,94",Decimal separator is '.'
656,audit_veh_not_in_agncy_amount,decimal_EN,"9754946,09",Decimal separator is '.'
657,vehicle_value_amount,decimal_EN,"24982404,74",Decimal separator is '.'
657,audit_agncy_verif_veh_amount,decimal_EN,"23922757,9",Decimal separator is '.'
657,audit_veh_not_in_agncy_amount,decimal_EN,"1059646,84",Decimal separator is '.'
658,vehicle_value_amount,decimal_EN,"30935547,86",Decimal separator is '.'
658,audit_agncy_verif_veh_amount,decimal_EN,"28951429,51",Decimal separator is '.'
658,audit_veh_not_in_agncy_amount,decimal_EN,"1984118,35",Decimal separator is '.'
659,vehicle_value_amount,decimal_EN,"50138746,28",Decimal separator is '.'
659,audit_agncy_verif_veh_amount,decimal_EN,"45817173,14",Decimal separator is '.'
659,audit_veh_not_in_agncy_amount,decimal_EN,"4321573,14",Decimal separator is '.'
660,vehicle_value_amount,decimal_EN,"28512059,16",Decimal separator is '.'
660,audit_agncy_verif_veh_amount,decimal_EN,"28512059,16",Decimal separator is '.'
661,vehicle_value_amount,decimal_EN,"1690396,05",Decimal separator is '.'
661,audit_agncy_verif_veh_amount,decimal_EN,"1690396,05",Decimal separator is '.'
662,vehicle_value_amount,decimal_EN,"4587432,21",Decimal separator is '.'
662,audit_agncy_verif_veh_amount,decimal_EN,"3510543,62",Decimal separator is '.'
662,audit_veh_not_in_agncy_amount,decimal_EN,"1076888,59",Decimal separator is '.'
663,vehicle_value_amount,decimal_EN,"12223108,56",Decimal separator is '.'
663,audit_agncy_verif_veh_amount,decimal_EN,"12223108,56",Decimal separator is '.'
664,vehicle_value_amount,decimal_EN,"2975531,9",Decimal separator is '.'
664,audit_agncy_verif_veh_amount,decimal_EN,"2975531,9",Decimal separator is '.'
665,vehicle_value_amount,decimal_EN,"19435962,66",Decimal separator is '.'
665,audit_agncy_verif_veh_amount,decimal_EN,"17239240,14",Decimal separator is '.'
665,audit_veh_not_in_agncy_amount,decimal_EN,"2196722,52",Decimal separator is '.'
666,vehicle_value_amount,decimal_EN,"17185150,56",Decimal separator is '.'
666,audit_agncy_verif_veh_amount,decimal_EN,"15885345,51",Decimal separator is '.'
666,audit_veh_not_in_agncy_amount,decimal_EN,"1299805,05",Decimal separator is '.'
667,vehicle_value_amount,decimal_EN,"2462769,02",Decimal separator is '.'
667,audit_agncy_verif_veh_amount,decimal_EN,"2462769,02",Decimal separator is '.'
668,vehicle_value_amount,decimal_EN,"376405,77",Decimal separator is '.'
668,audit_agncy_verif_veh_amount,decimal_EN,"376405,77",Decimal separator is '.'
669,vehicle_value_amount,decimal_EN,"10896312,72",Decimal separator is '.'
669,audit_agncy_verif_veh_amount,decimal_EN,"10896312,72",Decimal separator is '.'
670,vehicle_value_amount,decimal_EN,"5342988,03",Decimal separator is '.'
670,audit_agncy_verif_veh_amount,decimal_EN,"5342988,03",Decimal separator is '.'
671,vehicle_value_amount,decimal_EN,"401098,86",Decimal separator is '.'
671,audit_agncy_verif_veh_amount,decimal_EN,"401098,86",Decimal separator is '.'
672,vehicle_value_amount,decimal_EN,"57280632,96",Decimal separator is '.'
672,audit_agncy_verif_veh_amount,decimal_EN,"57280632,96",Decimal separator is '.'
673,vehicle_value_amount,decimal_EN,"31441255,96",Decimal separator is '.'
673,audit_agncy_verif_veh_amount,decimal_EN,"27868892,12",Decimal separator is '.'
673,audit_veh_not_in_agncy_amount,decimal_EN,"3572363,84",Decimal separator is '.'
674,vehicle_value_amount,decimal_EN,"13318953,21",Decimal separator is '.'
674,audit_agncy_verif_veh_amount,decimal_EN,"13318953,21",Decimal separator is '.'
675,vehicle_value_amount,decimal_EN,"828344,34",Decimal separator is '.'
675,audit_agncy_verif_veh_amount,decimal_EN,"828344,34",Decimal separator is '.'
676,purchase_amount,decimal_EN,"492,368",Decimal separator is '.'
677,vehicle_value_amount,decimal_EN,"1446952,03",Decimal separator is '.'
677,audit_agncy_verif_veh_amount,decimal_EN,"1446952,03",Decimal separator is '.'
678,vehicle_value_amount,decimal_EN,"16175591,52",Decimal separator is '.'
678,audit_agncy_verif_veh_amount,decimal_EN,"15647941,52",Decimal separator is '.'
679,vehicle_value_amount,decimal_EN,"3968523,58",Decimal separator is '.'
679,audit_agncy_verif_veh_amount,decimal_EN,"3968523,58",Decimal separator is '.'
680,vehicle_value_amount,decimal_EN,"1027670,73",Decimal separator is '.'
680,audit_agncy_verif_veh_amount,decimal_EN,"1027670,73",Decimal separator is '.'
681,vehicle_value_amount,decimal_EN,"138007559,2",Decimal separator is '.'
681,audit_agncy_verif_veh_amount,decimal_EN,"73488491,25",Decimal separator is '.'
681,audit_veh_not_in_agncy_amount,decimal_EN,"64519067,9",Decimal separator is '.'
682,vehicle_value_amount,decimal_EN,"1077511,21",Decimal separator is '.'
682,audit_agncy_verif_veh_amount,decimal_EN,"1077511,21",Decimal separator is '.'
683,vehicle_value_amount,decimal_EN,"2262516,11",Decimal separator is '.'
683,audit_agncy_verif_veh_amount,decimal_EN,"2262516,11",Decimal separator is '.'
684,vehicle_value_amount,decimal_EN,"27023520,4",Decimal separator is '.'
684,audit_agncy_verif_veh_amount,decimal_EN,"24789268,85",Decimal separator is '.'
684,audit_veh_not_in_agncy_amount,decimal_EN,"2234251,55",Decimal separator is '.'
687,vehicle_value_amount,decimal_EN,"152507,52",Decimal separator is '.'
687,audit_agncy_verif_veh_amount,decimal_EN,"152507,52",Decimal separator is '.'
688,vehicle_value_amount,decimal_EN,"968342,8",Decimal separator is '.'
688,audit_agncy_verif_veh_amount,decimal_EN,"968342,8",Decimal separator is '.'
689,vehicle_value_amount,decimal_EN,"9720574,96",Decimal separator is '.'
689,audit_agncy_verif_veh_amount,decimal_EN,"9720574,96",Decimal separator is '.'
691,vehicle_value_amount,decimal_EN,"503915,99",Decimal separator is '.'
691,audit_agncy_verif_veh_amount,decimal_EN,"503915,99",Decimal separator is '.'
692,vehicle_value_amount,decimal_EN,"14252904,28",Decimal separator is '.'
692,audit_agncy_verif_veh_amount,decimal_EN,"14252904,28",Decimal separator is '.'
693,vehicle_value_amount,decimal_EN,"6688299,76",Decimal separator is '.'
693,audit_agncy_verif_veh_amount,decimal_EN,"6688299,76",Decimal separator is '.'
694,vehicle_value_amount,decimal_EN,"13155017,49",Decimal separator is '.'
694,audit_agncy_verif_veh_amount,decimal_EN,"12047282,26",Decimal separator is '.'
694,audit_veh_not_in_agncy_amount,decimal_EN,"1107735,23",Decimal separator is '.'
695,vehicle_value_amount,decimal_EN,"588675,42",Decimal separator is '.'
695,audit_agncy_verif_veh_amount,decimal_EN,"588675,42",Decimal separator is '.'
696,purchase_amount,decimal_EN,"766900,58",Decimal separator is '.'
697,vehicle_value_amount,decimal_EN,"1455161,34",Decimal separator is '.'
697,audit_agncy_verif_veh_amount,decimal_EN,"1455161,34",Decimal separator is '.'
698,vehicle_value_amount,decimal_EN,"376405,77",Decimal separator is '.'
698,audit_agncy_verif_veh_amount,decimal_EN,"376405,77",Decimal separator is '.'
700,vehicle_value_amount,decimal_EN,"6784166,34",Decimal separator is '.'
700,audit_agncy_verif_veh_amount,decimal_EN,"6480739,21",Decimal separator is '.'
700,audit_veh_not_in_agncy_amount,decimal_EN,"303427,13",Decimal separator is '.'
701,vehicle_value_amount,decimal_EN,"7531304,23",Decimal separator is '.'
701,audit_agncy_verif_veh_amount,decimal_EN,"6475065,56",Decimal separator is '.'
701,audit_veh_not_in_agncy_amount,decimal_EN,"1056238,67",Decimal separator is '.'
702,vehicle_value_amount,decimal_EN,"659283,52",Decimal separator is '.'
702,audit_agncy_verif_veh_amount,decimal_EN,"659283,52",Decimal separator is '.'
703,vehicle_value_amount,decimal_EN,"1817792,73",Decimal separator is '.'
703,audit_agncy_verif_veh_amount,decimal_EN,"1817792,73",Decimal separator is '.'
704,vehicle_value_amount,decimal_EN,"20328706,76",Decimal separator is '.'
704,audit_agncy_verif_veh_amount,decimal_EN,"20328706,76",Decimal separator is '.'
705,vehicle_value_amount,decimal_EN,"12991854,77",Decimal separator is '.'
705,audit_agncy_verif_veh_amount,decimal_EN,"12991854,77",Decimal separator is '.'
